version,app,cpu,threads,metric,value
sniper-l1-l2,is,3,4,l2_rqsts-pf-hit,77685
sniper-l1-l2,is,3,4,l2_rqsts-pf-miss,3724049
sniper-l1-l2,is,3,4,l2-lines-out-useless-pref,5620563
sniper-l1-l2,is,0,12,instructions,401941265
sniper-l1-l2,is,0,12,ipc,0.384982871928
sniper-l1-l2,is,0,12,cycles,1044049733
sniper-l1-l2,is,0,12,l2-rqsts-demand-data-rd-all,1930771
sniper-l1-l2,is,0,12,l2-rqsts-demand-data-rd-miss,945818
sniper-l1-l2,is,0,12,l2-rqsts-demand-data-rd-hit,984953
sniper-l1-l2,is,0,12,l2_rqsts-all-pf,1258084
sniper-l1-l2,is,0,12,l2_rqsts-pf-hit,35855
sniper-l1-l2,is,0,12,l2_rqsts-pf-miss,1222229
sniper-l1-l2,is,0,12,l2-lines-out-useless-pref,1628427
sniper-l1-l2,is,1,12,instructions,422583978
sniper-l1-l2,is,1,12,ipc,0.404754629243
sniper-l1-l2,is,1,12,cycles,1044049771
sniper-l1-l2,is,1,12,l2-rqsts-demand-data-rd-all,1899127
sniper-l1-l2,is,1,12,l2-rqsts-demand-data-rd-miss,924147
sniper-l1-l2,is,1,12,l2-rqsts-demand-data-rd-hit,974980
sniper-l1-l2,is,1,12,l2_rqsts-all-pf,1287684
sniper-l1-l2,is,1,12,l2_rqsts-pf-hit,35124
sniper-l1-l2,is,1,12,l2_rqsts-pf-miss,1252560
sniper-l1-l2,is,1,12,l2-lines-out-useless-pref,1663112
sniper-l1-l2,is,2,12,instructions,437975674
sniper-l1-l2,is,2,12,ipc,0.419496935983
sniper-l1-l2,is,2,12,cycles,1044049756
sniper-l1-l2,is,2,12,l2-rqsts-demand-data-rd-all,1905853
sniper-l1-l2,is,2,12,l2-rqsts-demand-data-rd-miss,926116
sniper-l1-l2,is,2,12,l2-rqsts-demand-data-rd-hit,979737
