version,app,cpu,threads,metric,value
zsim,ep,1,8,cycles,5729981808
zsim,ep,1,8,instructions,5362381275
zsim,ep,1,8,l2-rqsts-demand-data-rd-hit,12803888
zsim,ep,1,8,l2-rqsts-demand-data-rd-miss,4266526
zsim,ep,2,8,cycles,5724324235
zsim,ep,2,8,instructions,5362098900
zsim,ep,2,8,l2-rqsts-demand-data-rd-hit,12952859
zsim,ep,2,8,l2-rqsts-demand-data-rd-miss,4117407
zsim,ep,3,8,cycles,5727111341
zsim,ep,3,8,instructions,5361718855
zsim,ep,3,8,l2-rqsts-demand-data-rd-hit,12912845
zsim,ep,3,8,l2-rqsts-demand-data-rd-miss,4157691
zsim,ep,4,8,cycles,5729279523
zsim,ep,4,8,instructions,5361107694
zsim,ep,4,8,l2-rqsts-demand-data-rd-hit,12867836
zsim,ep,4,8,l2-rqsts-demand-data-rd-miss,4202350
zsim,ep,5,8,cycles,5724765836
zsim,ep,5,8,instructions,5361180159
zsim,ep,5,8,l2-rqsts-demand-data-rd-hit,12980630
zsim,ep,5,8,l2-rqsts-demand-data-rd-miss,4090064
zsim,ep,6,8,cycles,5725814449
zsim,ep,6,8,instructions,5361504068
zsim,ep,6,8,l2-rqsts-demand-data-rd-hit,12960411
zsim,ep,6,8,l2-rqsts-demand-data-rd-miss,4109984
zsim,ep,7,8,cycles,5714202512
zsim,ep,7,8,instructions,5361138068
zsim,ep,7,8,l2-rqsts-demand-data-rd-hit,13500468
zsim,ep,7,8,l2-rqsts-demand-data-rd-miss,3569802
zsim,cg,0,1,cycles,6942337933
zsim,cg,0,1,instructions,8253753015
zsim,cg,0,1,l2-rqsts-demand-data-rd-hit,591480994
zsim,cg,0,1,l2-rqsts-demand-data-rd-miss,152476502
zsim,mg,0,4,cycles,4625087102
zsim,mg,0,4,instructions,3590783212
zsim,mg,0,4,l2-rqsts-demand-data-rd-hit,17467382
zsim,mg,0,4,l2-rqsts-demand-data-rd-miss,61297938
zsim,mg,1,4,cycles,4623820166
zsim,mg,1,4,instructions,3590095056
zsim,mg,1,4,l2-rqsts-demand-data-rd-hit,17684394
zsim,mg,1,4,l2-rqsts-demand-data-rd-miss,61236075
zsim,mg,2,4,cycles,4623820002
zsim,mg,2,4,instructions,3590835578
zsim,mg,2,4,l2-rqsts-demand-data-rd-hit,17687165
zsim,mg,2,4,l2-rqsts-demand-data-rd-miss,61167148
zsim,mg,3,4,cycles,4623820019
zsim,mg,3,4,instructions,3590457859
zsim,mg,3,4,l2-rqsts-demand-data-rd-hit,17698807
zsim,mg,3,4,l2-rqsts-demand-data-rd-miss,61155895
zsim,mg,0,1,cycles,18184187875
zsim,mg,0,1,instructions,14325502310
zsim,mg,0,1,l2-rqsts-demand-data-rd-hit,69347081
zsim,mg,0,1,l2-rqsts-demand-data-rd-miss,245044321
zsim,sp,0,12,cycles,16760856865
zsim,sp,0,12,instructions,19152842454
zsim,sp,0,12,l2-rqsts-demand-data-rd-hit,265867380
zsim,sp,0,12,l2-rqsts-demand-data-rd-miss,228824735
zsim,sp,1,12,cycles,16759330305
zsim,sp,1,12,instructions,19545399726
zsim,sp,1,12,l2-rqsts-demand-data-rd-hit,268114939
zsim,sp,1,12,l2-rqsts-demand-data-rd-miss,226816594
zsim,sp,2,12,cycles,16759220304
zsim,sp,2,12,instructions,18002119259
zsim,sp,2,12,l2-rqsts-demand-data-rd-hit,225233125
zsim,sp,2,12,l2-rqsts-demand-data-rd-miss,196381629
zsim,sp,3,12,cycles,16759120326
zsim,sp,3,12,instructions,17828564186
zsim,sp,3,12,l2-rqsts-demand-data-rd-hit,224768095
zsim,sp,3,12,l2-rqsts-demand-data-rd-miss,196800643
zsim,sp,4,12,cycles,16759011319
zsim,sp,4,12,instructions,17912907969
zsim,sp,4,12,l2-rqsts-demand-data-rd-hit,226371349
zsim,sp,4,12,l2-rqsts-demand-data-rd-miss,191422064
zsim,sp,5,12,cycles,16758911049
zsim,sp,5,12,instructions,17859525537
